Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,base_form,grade,synonyms,missing_data
reedit,19,14,0.02,11.86,4.11,0.74,,,,
fiver,19,14,0.49,11.86,3.68,0.74,,,,
housemaster,19,14,0.08,11.86,3.66,0.74,,,,
solarium,19,14,0.43,11.86,3.28,0.74,,,,
rededicate,18,14,0.16,11.86,4.4,0.78,,,,
musicality,18,14,0.02,11.86,3.98,0.78,,,,
exec,18,14,1.08,11.86,3.28,0.78,,,,
bagman,20,14,0.57,11.93,5.03,0.7,,,,
dispensation,19,14,0.35,11.93,4.48,0.74,,,,
busman,19,14,0.06,11.93,4.2,0.74,,,,
cherubic,19,14,0.04,11.93,3.87,0.74,,,,
deaconship,18,14,0.02,11.93,4.6,0.78,,,,
balletic,18,14,0.06,11.93,4.45,0.78,,,,
prefect,18,14,0.8,11.93,3.87,0.78,,,,
appendectomy,18,14,0.65,11.93,3.85,0.78,,,,
mayfly,18,14,0.06,11.93,3.75,0.78,,,,
submachine,18,14,0.29,11.93,3.41,0.78,,,,
hipped,18,14,0.12,11.93,3.38,0.78,,,,
maim,18,14,0.43,11.93,3.29,0.78,,,,
carte,18,14,1.18,11.93,3.22,0.78,,,,
hammerlock,18,14,0.04,11.93,3.12,0.78,,,,
misapprehension,18,14,0.16,11.93,2.81,0.78,,,,
winsome,18,14,0.12,11.93,2.37,0.78,,,,
arrowroot,22,14,0.02,12,3.92,0.64,,,,
plaint,21,14,0.02,12,3.84,0.67,,,,
chucklehead,19,14,0.22,12,6.35,0.74,,,,
gherkin,19,14,0.08,12,3.8,0.74,,,,
forwarder,18,14,0.04,12,3.4,0.78,,,,
minuteness,18,14,0.02,12,3.33,0.78,,,,
harpsichord,18,14,0.22,12,2.77,0.78,,,,
intuit,18,14,0.02,12,2.25,0.78,,,,
falsity,19,14,0.14,12.07,4.23,0.74,,,,
hoofer,19,14,0.24,12.07,4.18,0.74,,,,
ziti,18,14,0.25,12.07,5.06,0.78,,,,
roadster,18,14,0.35,12.07,4.67,0.78,,,,
rollicking,18,14,0.1,12.07,4.29,0.78,,,,
covetous,18,14,0.08,12.07,4.18,0.78,,,,
drake,18,14,5.96,12.07,4.12,0.78,,,,
roguish,18,14,0.14,12.07,3.95,0.78,,,,
consecration,18,14,0.04,12.07,3.54,0.78,,,,
privy,18,14,1.49,12.07,3.43,0.78,,,,
incendiary,21,14,0.73,12.14,3.03,0.67,,,,
suspensor,20,14,0.02,12.14,4.5,0.7,,,,
lanyard,19,14,0.08,12.14,4.97,0.74,,,,
tsar,19,14,0.37,12.14,2.54,0.74,,,,
abhorrent,18,14,0.18,12.14,4.24,0.78,,,,
participle,18,14,0.06,12.14,4.13,0.78,,,,
narwhal,18,14,0.12,12.14,4,0.78,,,,
boor,18,14,0.06,12.14,3.92,0.78,,,,
ire,18,14,0.27,12.14,3.55,0.78,,,,
chitlins,19,14,0.47,12.21,5.79,0.74,,,,
barrelhead,19,14,0.31,12.21,4.04,0.74,,,,
insole,19,14,0.04,12.21,3.68,0.74,,,,
songster,19,14,0.04,12.21,2.42,0.74,,,,
finagle,19,14,0.2,12.21,2.26,0.74,,,,
handbill,18,14,0.2,12.21,3.49,0.78,,,,
knickerbockers,18,14,0.08,12.21,3.29,0.78,,,,
enliven,18,14,0.02,12.21,3.09,0.78,,,,
shipwright,20,14,#N/A,12.29,3.88,0.7,,,,
baseness,21,14,0.04,12.29,3.15,0.67,,,,
centerboard,20,14,0.14,12.29,2.92,0.7,,,,
doer,19,14,0.41,12.29,4.12,0.74,,,,
malarkey,19,14,0.45,12.29,3.47,0.74,,,,
patroness,19,14,0.08,12.29,2.46,0.74,,,,
poppet,18,14,0.33,12.29,5.25,0.78,,,,
serration,18,14,0.04,12.29,3.54,0.78,,,,
firebrand,18,14,0.02,12.29,3.41,0.78,,,,
hatchway,18,14,0.08,12.29,3.36,0.78,,,,
vanquisher,18,14,0.02,12.29,3.17,0.78,,,,
zealot,18,14,0.2,12.29,3.1,0.78,,,,
opacity,18,14,0.02,12.29,3,0.78,,,,
statehood,18,14,0.31,12.29,2.89,0.78,,,,
enshrine,18,14,0.04,12.29,2.76,0.78,,,,
retransmit,18,14,0.02,12.29,2.43,0.78,,,,
sieve,21,14,0.53,12.36,2.98,0.67,,,,
whirlybird,20,14,0.16,12.36,5.47,0.7,,,,
polytheism,20,14,0.02,12.36,4.41,0.7,,,,
welter,20,14,0.02,12.36,3.84,0.7,,,,
wallaby,20,14,0.53,12.36,3.63,0.7,,,,
checkroom,20,14,0.27,12.36,2.92,0.7,,,,
avian,19,14,0.08,12.36,4.03,0.74,,,,
hypotenuse,19,14,0.2,12.36,2.47,0.74,,,,
kindle,18,14,0.18,12.36,4.67,0.78,,,,
outturn,18,14,0.02,12.36,3.34,0.78,,,,
exoneration,18,14,0.1,12.36,3.23,0.78,,,,
unsay,18,14,0.02,12.36,3.23,0.78,,,,
unbilled,18,14,0.02,12.36,3.18,0.78,,,,
nark,18,14,0.06,12.36,2.87,0.78,,,,
charlatan,18,14,0.86,12.36,2.59,0.78,,,,
subbasement,18,14,0.18,12.36,2.56,0.78,,,,
unicellular,18,14,0.02,12.36,2.5,0.78,,,,
mortem,21,14,0.25,12.43,2.31,0.67,,,,
glean,20,14,0.04,12.43,4.67,0.7,,,,
accolade,20,14,0.02,12.43,4.35,0.7,,,,
tallboy,20,14,0.02,12.43,4.22,0.7,,,,
warless,20,14,#N/A,12.43,4.13,0.7,,,,
hominy,20,14,0.49,12.43,3.32,0.7,,,,
monogamist,19,14,0.08,12.43,5.2,0.74,,,,
avoidant,19,14,0.02,12.43,3.8,0.74,,,,
eyebath,19,14,0.02,12.43,3.74,0.74,,,,
traipse,19,14,0.27,12.43,2.9,0.74,,,,
phrasemaker,19,14,0.02,12.43,2.77,0.74,,,,
op,19,14,3.69,12.43,2.24,0.74,,,,
intractable,18,14,0.12,12.43,3.82,0.78,,,,
collard,18,14,0.33,12.43,3.76,0.78,,,,
electrochemist,18,14,0.02,12.43,3.39,0.78,,,,
irradiation,18,14,0.02,12.43,3.37,0.78,,,,
leaguer,18,14,0.31,12.43,3.23,0.78,,,,
igneous,18,14,0.29,12.43,3.23,0.78,,,,
daybook,18,14,0.06,12.43,2.98,0.78,,,,
gooseflesh,22,14,0.06,12.5,4.4,0.64,,,,
mimeograph,20,14,0.18,12.5,5.06,0.7,,,,
ashen,20,14,0.18,12.5,3.94,0.7,,,,
balsawood,19,14,0.02,12.5,3.94,0.74,,,,
manacle,19,14,0.02,12.5,3.74,0.74,,,,
trice,19,14,0.12,12.5,3.13,0.74,,,,
watchword,19,14,0.12,12.5,2.85,0.74,,,,
spick,18,14,0.1,12.5,3.82,0.78,,,,
adept,18,14,0.65,12.5,3.08,0.78,,,,
dredge,18,14,0.47,12.5,2.5,0.78,,,,
regale,21,14,0.2,12.57,2.17,0.67,,,,
elfin,20,14,0.16,12.57,5.02,0.7,,,,
menses,19,14,0.04,12.57,4.26,0.74,,,,
ascorbic,19,14,0.04,12.57,4.22,0.74,,,,
charioteer,19,14,0.04,12.57,3.52,0.74,,,,
magna,19,14,0.61,12.57,3.13,0.74,,,,
incorrigible,18,14,0.76,12.57,4.35,0.78,,,,
barleycorn,18,14,0.02,12.57,3.57,0.78,,,,
compendium,18,14,0.24,12.57,3.46,0.78,,,,
reproof,18,14,0.04,12.57,3.23,0.78,,,,
braggart,18,14,0.25,12.57,3.06,0.78,,,,
protectionist,18,14,0.02,12.57,3.06,0.78,,,,
amateurish,18,14,0.37,12.57,2.71,0.78,,,,
dotage,18,14,0.1,12.57,2.59,0.78,,,,
slog,20,14,0.16,12.64,5.93,0.7,,,,
emissary,20,14,1,12.64,3,0.7,,,,
referent,19,14,0.02,12.64,4.5,0.74,,,,
cajole,19,14,0.14,12.64,4.36,0.74,,,,
flatfish,19,14,0.1,12.64,4.16,0.74,,,,
envisage,19,14,0.02,12.64,4.11,0.74,,,,
wrest,19,14,0.12,12.64,3.5,0.74,,,,
dockage,19,14,0.02,12.64,3.32,0.74,,,,
monopolist,19,14,0.02,12.64,3.27,0.74,,,,
guffaw,19,14,0.06,12.64,2.9,0.74,,,,
divulger,18,14,0.02,12.64,4.09,0.78,,,,
amnesiac,18,14,0.04,12.64,3.84,0.78,,,,
reiteration,18,14,0.02,12.64,3.39,0.78,,,,
democratize,18,14,0.02,12.64,3.03,0.78,,,,
unuttered,18,14,0.04,12.64,2.79,0.78,,,,
seismographic,20,14,0.04,12.71,3.31,0.7,,,,
jujitsu,19,14,0.31,12.71,5.68,0.74,,,,
emblematic,19,14,0.08,12.71,4.08,0.74,,,,
cretaceous,19,14,0.24,12.71,3.27,0.74,,,,
glaciated,19,14,0.02,12.71,2.81,0.74,,,,
intone,19,14,0.02,12.71,2.33,0.74,,,,
sop,18,14,0.27,12.71,4.55,0.78,,,,
theatricality,18,14,0.02,12.71,4.1,0.78,,,,
ribonucleic,18,14,0.02,12.71,3.71,0.78,,,,
corpsman,18,14,2.55,12.71,3.69,0.78,,,,
accursed,18,14,0.65,12.71,3.38,0.78,,,,
preprogram,18,14,0.02,12.71,3.24,0.78,,,,
ascension,18,14,0.86,12.71,3.15,0.78,,,,
jurist,18,14,0.25,12.71,3.07,0.78,,,,
incessant,18,14,0.45,12.71,2.84,0.78,,,,
treasonable,18,14,0.12,12.71,1.82,0.78,,,,
overweening,22,14,0.08,12.79,2.78,0.64,,,,
befoul,20,14,0.04,12.79,3.6,0.7,,,,
spasmodic,20,14,0.06,12.79,3.47,0.7,,,,
judgeship,20,14,0.2,12.79,2.99,0.7,,,,
intermarry,20,14,0.02,12.79,2.64,0.7,,,,
wordage,19,14,0.04,12.79,4.95,0.74,,,,
dioramic,19,14,0.02,12.79,4,0.74,,,,
telephoto,19,14,0.31,12.79,3.91,0.74,,,,
galleon,19,14,0.31,12.79,3.89,0.74,,,,
steersman,19,14,0.06,12.79,3.83,0.74,,,,
iconography,19,14,0.06,12.79,2.55,0.74,,,,
delouse,18,14,0.08,12.79,4.56,0.78,,,,
burgh,18,14,0.12,12.79,4.49,0.78,,,,
wheelman,18,14,0.2,12.79,4.21,0.78,,,,
haughty,18,14,0.41,12.79,3.7,0.78,,,,
croup,18,14,0.27,12.79,3.36,0.78,,,,
isopropyl,18,14,0.14,12.79,3.29,0.78,,,,
counterespionage,18,14,0.16,12.79,2.97,0.78,,,,
indenture,18,14,0.04,12.79,2.89,0.78,,,,
portage,18,14,0.12,12.79,2.81,0.78,,,,
courtier,18,14,0.06,12.79,2.75,0.78,,,,
quandary,18,14,0.41,12.79,2.49,0.78,,,,
consort,18,14,0.63,12.79,2.33,0.78,,,,
periphery,18,14,0.31,12.79,2.33,0.78,,,,
transoceanic,18,14,0.04,12.79,2.29,0.78,,,,
reassess,18,14,0.25,12.79,2.08,0.78,,,,
doubletree,22,14,0.02,12.86,4.91,0.64,,,,
distension,20,14,0.1,12.86,4.61,0.7,,,,
pageboy,20,14,0.2,12.86,3.08,0.7,,,,
plethora,19,14,0.37,12.86,3.53,0.74,,,,
beholden,19,14,0.61,12.86,3.18,0.74,,,,
snappish,19,14,0.35,12.86,3.18,0.74,,,,
harlequin,18,14,0.33,12.86,4.4,0.78,,,,
adulterant,18,14,0.02,12.86,3.55,0.78,,,,
firmware,18,14,0.06,12.86,3.46,0.78,,,,
bard,18,14,0.8,12.86,3.03,0.78,,,,
heresy,18,14,1,12.86,2.91,0.78,,,,
exaltation,18,14,0.06,12.86,2.82,0.78,,,,
sportive,22,14,0.06,12.93,4.98,0.64,,,,
viewport,21,14,0.02,12.93,3.95,0.67,,,,
capitulation,20,14,0.1,12.93,4.46,0.7,,,,
druid,20,14,0.33,12.93,2.67,0.7,,,,
velour,19,14,0.43,12.93,5.09,0.74,,,,
etcher,19,14,0.04,12.93,4.86,0.74,,,,
jib,19,14,0.71,12.93,4.2,0.74,,,,
nester,19,14,0.16,12.93,3.47,0.74,,,,
arthropod,19,14,0.02,12.93,3.34,0.74,,,,
imperceptibility,19,14,0.02,12.93,3.05,0.74,,,,
cosine,19,14,0.12,12.93,2.7,0.74,,,,
ingratiating,18,14,0.14,12.93,4.76,0.78,,,,
megalopolis,18,14,0.02,12.93,4.62,0.78,,,,
folio,18,14,0.08,12.93,4.38,0.78,,,,
snifter,18,14,0.31,12.93,4.29,0.78,,,,
antihistamine,18,14,0.24,12.93,4.03,0.78,,,,
mausoleum,18,14,0.84,12.93,3.89,0.78,,,,
peat,18,14,0.25,12.93,3.38,0.78,,,,
posthaste,18,14,0.24,12.93,3.22,0.78,,,,
regimental,18,14,1.14,12.93,3.08,0.78,,,,
wrack,18,14,0.1,12.93,3.05,0.78,,,,
feral,18,14,0.18,12.93,3,0.78,,,,
florid,18,14,0.08,12.93,2.92,0.78,,,,
coda,22,14,0.14,13,4.17,0.64,,,,
bosomy,22,14,0.02,13,2.08,0.64,,,,
laud,20,14,0.12,13,5.36,0.7,,,,
detrain,20,14,0.02,13,3.23,0.7,,,,
lightsome,20,14,0.02,13,2.42,0.7,,,,
pap,19,14,1.29,13,4.69,0.74,,,,
roil,19,14,0.02,13,4.26,0.74,,,,
offing,19,14,0.31,13,4.19,0.74,,,,
sublimate,19,14,0.1,13,4.04,0.74,,,,
infarction,19,14,0.27,13,3.78,0.74,,,,
cetacean,19,14,0.1,13,3.46,0.74,,,,
concuss,19,14,0.02,13,3.37,0.74,,,,
sitar,19,14,0.25,13,2.86,0.74,,,,
gatecrash,19,14,0.02,13,2.35,0.74,,,,
confiscatory,19,14,0.02,13,2.32,0.74,,,,
misbegotten,19,14,0.1,13,2,0.74,,,,
deterministic,18,14,0.12,13,4.37,0.78,,,,
deify,18,14,0.02,13,4.04,0.78,,,,
doublespeak,18,14,0.04,13,3.82,0.78,,,,
centurion,18,14,0.35,13,3.55,0.78,,,,
bribable,18,14,0.02,13,3.37,0.78,,,,
dispersion,18,14,0.06,13,3.19,0.78,,,,
propagation,18,14,0.2,13,3.09,0.78,,,,
abuzz,18,14,0.04,13,2.77,0.78,,,,
berretta,18,14,0.04,13,2.54,0.78,,,,
shirk,18,14,0.25,13,2.42,0.78,,,,
pontiff,20,14,0.06,13.07,4.01,0.7,,,,
caste,19,14,0.86,13.07,2.97,0.74,,,,
sophomoric,19,14,0.22,13.07,2.62,0.74,,,,
passkey,18,14,0.57,13.07,4.81,0.78,,,,
outflank,18,14,0.27,13.07,4.6,0.78,,,,
bulkhead,18,14,0.94,13.07,4.29,0.78,,,,
satire,18,14,0.65,13.07,4.03,0.78,,,,
natal,18,14,0.1,13.07,3.69,0.78,,,,
temporize,18,14,0.02,13.07,3.29,0.78,,,,
cirrhosis,18,14,0.51,13.07,2.97,0.78,,,,
reformatory,18,14,0.35,13.07,2.81,0.78,,,,
unlogged,18,14,0.02,13.07,1.94,0.78,,,,
amity,21,14,0.53,13.14,2.98,0.67,,,,
churlish,20,14,0.1,13.14,3.86,0.7,,,,
goad,19,14,0.14,13.14,4.82,0.74,,,,
inviolability,19,14,0.04,13.14,4.19,0.74,,,,
centrifugal,19,14,0.29,13.14,4.05,0.74,,,,
headwind,19,14,0.12,13.14,3.23,0.74,,,,
subspace,19,14,0.53,13.14,3.03,0.74,,,,
fluctuant,19,14,0.02,13.14,2.77,0.74,,,,
integrator,18,14,0.04,13.14,4.09,0.78,,,,
hetero,18,14,0.39,13.14,4,0.78,,,,
pithy,18,14,0.39,13.14,3.86,0.78,,,,
seminarian,18,14,0.02,13.14,3.39,0.78,,,,
bombardier,18,14,0.69,13.14,3.01,0.78,,,,
dour,18,14,0.16,13.14,3.01,0.78,,,,
indissoluble,18,14,0.02,13.14,2.85,0.78,,,,
adverbial,18,14,0.06,13.14,2.71,0.78,,,,
millage,20,14,0.02,13.21,4.53,0.7,,,,
chlorate,20,14,0.22,13.21,4.15,0.7,,,,
fulcrum,20,14,0.2,13.21,2.97,0.7,,,,
imbecilic,20,14,0.22,13.21,2.22,0.7,,,,
broadsword,19,14,0.43,13.21,5.38,0.74,,,,
petulant,19,14,0.31,13.21,4.66,0.74,,,,
devilfish,19,14,0.1,13.21,4.66,0.74,,,,
pendulous,19,14,0.06,13.21,3.68,0.74,,,,
alimentary,19,14,0.08,13.21,3.17,0.74,,,,
spendthrift,19,14,0.06,13.21,2.91,0.74,,,,
fastidious,19,14,0.37,13.21,2.75,0.74,,,,
subterfuge,19,14,0.37,13.21,2.75,0.74,,,,
viscose,19,14,0.04,13.21,2.75,0.74,,,,
unhallowed,19,14,0.06,13.21,2.61,0.74,,,,
paramilitary,19,14,0.39,13.21,2.58,0.74,,,,
brazier,18,14,0.04,13.21,4.39,0.78,,,,
iliac,18,14,0.12,13.21,4.26,0.78,,,,
breakneck,18,14,0.1,13.21,3.95,0.78,,,,
satiety,18,14,0.06,13.21,3.79,0.78,,,,
mannerist,18,14,0.02,13.21,3.77,0.78,,,,
microgram,18,14,0.02,13.21,3.7,0.78,,,,
cubism,18,14,0.12,13.21,3.66,0.78,,,,
rectus,18,14,0.1,13.21,3.36,0.78,,,,
assailable,18,14,0.02,13.21,3.04,0.78,,,,
impropriety,18,14,0.49,13.21,2.83,0.78,,,,
viselike,18,14,0.02,13.21,2.81,0.78,,,,
expedient,18,14,0.43,13.21,2.49,0.78,,,,
assiduous,18,14,0.04,13.21,2.49,0.78,,,,
subvert,18,14,0.33,13.21,1.97,0.78,,,,
titmouse,20,14,0.14,13.29,5.03,0.7,,,,
erogenous,20,14,0.33,13.29,3.5,0.7,,,,
incorrigibility,20,14,#N/A,13.29,2.79,0.7,,,,
moray,19,14,0.45,13.29,4.53,0.74,,,,
dissident,19,14,0.18,13.29,3.77,0.74,,,,
kinswoman,19,14,0.02,13.29,3.65,0.74,,,,
baleful,19,14,0.1,13.29,3.6,0.74,,,,
phenotype,19,14,0.02,13.29,3.58,0.74,,,,
skulk,19,14,0.29,13.29,3.12,0.74,,,,
minutia,19,14,0.1,13.29,3.05,0.74,,,,
clannish,19,14,0.1,13.29,2.97,0.74,,,,
emulsification,19,14,0.02,13.29,2.64,0.74,,,,
demigod,19,14,0.1,13.29,2.33,0.74,,,,
peregrine,18,14,0.08,13.29,4.08,0.78,,,,
miter,18,14,0.49,13.29,3.99,0.78,,,,
worsted,18,14,0.14,13.29,3.83,0.78,,,,
electrocardiogram,18,14,0.08,13.29,3.83,0.78,,,,
bibliomania,18,14,0.02,13.29,3.5,0.78,,,,
quartermaster,18,14,0.9,13.29,3.47,0.78,,,,
quintuplicate,18,14,0.02,13.29,2.97,0.78,,,,
suchlike,19,14,0.08,13.36,5.17,0.74,,,,
imperious,19,14,0.29,13.36,4.78,0.74,,,,
satyr,19,14,0.57,13.36,4.52,0.74,,,,
lank,19,14,0.02,13.36,4.27,0.74,,,,
phi,19,14,0.9,13.36,3.46,0.74,,,,
purveyor,19,14,0.2,13.36,2.98,0.74,,,,
emigrational,19,14,0.02,13.36,2.9,0.74,,,,
abscond,19,14,0.1,13.36,1.86,0.74,,,,
fowling,18,14,0.06,13.36,3.86,0.78,,,,
flummoxed,18,14,0.16,13.36,3.54,0.78,,,,
bluesman,18,14,0.29,13.36,3.43,0.78,,,,
rappel,18,14,0.12,13.36,3.37,0.78,,,,
devolution,18,14,0.02,13.36,3.03,0.78,,,,
slanderous,18,14,0.24,13.36,2.41,0.78,,,,
chickweed,19,14,0.02,13.43,4.48,0.74,,,,
ingot,19,14,0.04,13.43,3.69,0.74,,,,
regatta,19,14,0.55,13.43,3.61,0.74,,,,
remold,19,14,0.02,13.43,2.5,0.74,,,,
turpitude,19,14,0.25,13.43,2.34,0.74,,,,
insinuate,19,14,0.65,13.43,1.83,0.74,,,,
canceller,18,14,0.02,13.43,4.33,0.78,,,,
absenteeism,18,14,0.1,13.43,3.61,0.78,,,,
portent,18,14,0.12,13.43,3.37,0.78,,,,
exultation,18,14,0.12,13.43,3.34,0.78,,,,
devolve,18,14,0.1,13.43,3.01,0.78,,,,
spectral,18,14,0.63,13.43,2.95,0.78,,,,
cordon,18,14,0.96,13.43,2.44,0.78,,,,
conversant,18,14,0.12,13.43,2.28,0.78,,,,
eke,20,14,0.08,13.5,4.31,0.7,,,,
despot,19,14,0.22,13.5,4.57,0.74,,,,
pregnable,19,14,0.02,13.5,4.03,0.74,,,,
formulaic,19,14,0.1,13.5,3.96,0.74,,,,
transceiver,19,14,0.96,13.5,3.92,0.74,,,,
pestilential,19,14,0.06,13.5,3.8,0.74,,,,
tendril,19,14,0.04,13.5,3.74,0.74,,,,
fumigant,19,14,0.06,13.5,3.61,0.74,,,,
insurable,19,14,0.02,13.5,3.55,0.74,,,,
echelon,19,14,0.88,13.5,3.3,0.74,,,,
appellate,18,14,0.33,13.5,4.64,0.78,,,,
pyramidal,18,14,0.1,13.5,3.67,0.78,,,,
particleboard,18,14,0.02,13.5,3.65,0.78,,,,
halftrack,18,14,0.04,13.5,3.2,0.78,,,,
biparental,18,14,#N/A,13.5,2.28,0.78,,,,
gimlet,18,14,0.16,13.5,2.28,0.78,,,,
wiregrass,38,14,0.02,13.57,3.37,0.37,,,,
rheumatism,22,14,0.69,13.57,2.34,0.64,,,,
headcheese,21,14,0.02,13.57,4.29,0.67,,,,
hypersonic,20,14,0.04,13.57,5.69,0.7,,,,
rattan,20,14,0.08,13.57,5.5,0.7,,,,
antigun,20,14,0.02,13.57,3.06,0.7,,,,
antiquated,20,14,0.55,13.57,3.01,0.7,,,,
lieutenancy,19,14,0.02,13.57,4.88,0.74,,,,
dualism,19,14,0.02,13.57,4.86,0.74,,,,
impetus,19,14,0.14,13.57,4.36,0.74,,,,
pullet,19,14,0.02,13.57,4.09,0.74,,,,
heraldry,19,14,0.02,13.57,3.98,0.74,,,,
bespeak,19,14,0.14,13.57,3.61,0.74,,,,
teetotaler,19,14,0.14,13.57,3.39,0.74,,,,
disseminator,19,14,0.02,13.57,3.16,0.74,,,,
bucksaw,19,14,#N/A,13.57,3.06,0.74,,,,
introspective,19,14,0.29,13.57,1.91,0.74,,,,
condor,18,14,1.18,13.57,4.77,0.78,,,,
quixotic,18,14,0.14,13.57,4.29,0.78,,,,
leprous,18,14,0.06,13.57,4.18,0.78,,,,
boilerplate,18,14,0.37,13.57,4.11,0.78,,,,
antitoxin,18,14,0.35,13.57,3.61,0.78,,,,
foreshock,18,14,0.02,13.57,3.41,0.78,,,,
disremember,18,14,0.02,13.57,3.39,0.78,,,,
crashworthiness,18,14,0.04,13.57,2.98,0.78,,,,
frieze,22,14,0.04,13.64,3.63,0.64,,,,
chancellery,22,14,0.14,13.64,2.47,0.64,,,,
sectarian,20,14,0.04,13.64,2.9,0.7,,,,
metalware,20,14,#N/A,13.64,2.65,0.7,,,,
biennial,19,14,0.02,13.64,4.75,0.74,,,,
scrod,19,14,0.06,13.64,4.67,0.74,,,,
hatcheck,19,14,0.18,13.64,3.73,0.74,,,,
expulse,19,14,0.02,13.64,3.37,0.74,,,,
desiccation,19,14,0.1,13.64,3.32,0.74,,,,
rookery,19,14,0.08,13.64,2.71,0.74,,,,
auger,18,14,0.22,13.64,5.31,0.78,,,,
caricaturist,18,14,0.06,13.64,4.81,0.78,,,,
saccharine,18,14,0.12,13.64,3.43,0.78,,,,
disquiet,18,14,0.08,13.64,3.3,0.78,,,,
stanch,18,14,0.02,13.64,3.2,0.78,,,,
disbarment,18,14,0.12,13.64,3.18,0.78,,,,
typhoid,18,14,0.49,13.64,3.13,0.78,,,,
flagellate,18,14,0.04,13.64,2.9,0.78,,,,
decamp,18,14,0.02,13.64,2.79,0.78,,,,
quaff,22,14,0.08,13.71,2.84,0.64,,,,
politick,20,14,0.04,13.71,5.33,0.7,,,,
enshroud,20,14,0.02,13.71,4.38,0.7,,,,
sophistic,19,14,#N/A,13.71,3.41,0.74,,,,
revue,19,14,0.73,13.71,2.97,0.74,,,,
solvency,19,14,0.08,13.71,2.95,0.74,,,,
intrepidity,19,14,0.04,13.71,2.43,0.74,,,,
unwieldiness,18,14,0.02,13.71,4.05,0.78,,,,
forasmuch,18,14,0.04,13.71,4.01,0.78,,,,
monarchical,18,14,0.04,13.71,3.83,0.78,,,,
actuator,18,14,0.04,13.71,3.81,0.78,,,,
squalid,18,14,0.29,13.71,3.36,0.78,,,,
ferrous,18,14,0.04,13.71,3.22,0.78,,,,
housewifery,18,14,0.02,13.71,3.07,0.78,,,,
nodule,18,14,0.04,13.71,3.02,0.78,,,,
moxie,18,14,0.73,13.71,2.92,0.78,,,,
religiosity,18,14,0.04,13.71,2.33,0.78,,,,
pediment,18,14,0.02,13.71,2.3,0.78,,,,
sextant,21,14,0.16,13.79,3.36,0.67,,,,
stodgy,21,14,0.16,13.79,3.21,0.67,,,,
ecclesiastical,20,14,0.22,13.79,4.32,0.7,,,,
antivenin,20,14,0.06,13.79,2.46,0.7,,,,
flophouse,19,14,0.33,13.79,4.04,0.74,,,,
racialism,19,14,0.04,13.79,3.31,0.74,,,,
equability,19,14,#N/A,13.79,3.26,0.74,,,,
oilskin,19,14,0.02,13.79,3.07,0.74,,,,
brilliantine,19,14,0.04,13.79,3.02,0.74,,,,
syllabication,19,14,#N/A,13.79,2.67,0.74,,,,
radiometer,18,14,0.12,13.79,4.56,0.78,,,,
admissibility,18,14,0.08,13.79,3.7,0.78,,,,
crosscurrent,18,14,0.02,13.79,3.58,0.78,,,,
equivocation,18,14,0.1,13.79,3.51,0.78,,,,
serendipitous,18,14,0.16,13.79,3.38,0.78,,,,
lox,18,14,0.9,13.79,3.33,0.78,,,,
injurious,18,14,0.12,13.79,3.26,0.78,,,,
exponential,18,14,0.2,13.79,3.17,0.78,,,,
archivist,18,14,0.08,13.79,3.17,0.78,,,,
outmode,20,14,0.1,13.86,3.72,0.7,,,,
pinafore,20,14,0.08,13.86,3.63,0.7,,,,
snafus,19,14,0.04,13.86,5.63,0.74,,,,
retrogressive,19,14,0.02,13.86,4.24,0.74,,,,
poultice,19,14,0.29,13.86,2.8,0.74,,,,
cagey,19,14,0.57,13.86,2.74,0.74,,,,
mores,19,14,0.82,13.86,2.21,0.74,,,,
ventral,18,14,0.18,13.86,4.19,0.78,,,,
xenophobic,18,14,0.06,13.86,3.68,0.78,,,,
admonition,18,14,0.1,13.86,3.57,0.78,,,,
divertive,18,14,0.06,13.86,3.53,0.78,,,,
alliteration,18,14,0.18,13.86,3.37,0.78,,,,
hierarch,18,14,0.08,13.86,3.35,0.78,,,,
elitist,18,14,0.45,13.86,3.06,0.78,,,,
amniotic,18,14,0.27,13.86,2.51,0.78,,,,
aficionado,18,14,0.22,13.86,2.51,0.78,,,,
impermanence,20,14,0.04,13.93,5.06,0.7,,,,
musicologist,20,14,0.02,13.93,3.99,0.7,,,,
tawdry,20,14,0.59,13.93,2.87,0.7,,,,
dialectical,20,14,0.08,13.93,2.73,0.7,,,,
palomino,19,14,0.49,13.93,5.12,0.74,,,,
recumbent,19,14,0.02,13.93,4.51,0.74,,,,
midshipman,19,14,0.73,13.93,4.05,0.74,,,,
deco,19,14,0.43,13.93,3.45,0.74,,,,
distention,18,14,0.08,13.93,5.4,0.78,,,,
transmigration,18,14,0.08,13.93,4.71,0.78,,,,
convalescence,18,14,0.08,13.93,4.16,0.78,,,,
ordination,18,14,0.1,13.93,4.12,0.78,,,,
exacerbate,18,14,0.14,13.93,3.81,0.78,,,,
abortive,18,14,0.02,13.93,3.41,0.78,,,,
imbecility,18,14,0.08,13.93,3.36,0.78,,,,
nunnery,18,14,0.45,13.93,3.32,0.78,,,,
pulsar,18,14,0.55,13.93,3.05,0.78,,,,
enigmatic,21,14,0.22,14,2.77,0.67,,,,
inker,20,14,0.04,14,5.05,0.7,,,,
leastways,20,14,0.25,14,4.15,0.7,,,,
reagent,19,14,0.24,14,4.71,0.74,,,,
